customer_id,full_name,gender,date_of_birth,city,state,occupation_type,annual_income,credit_score,existing_emi_monthly,bank_relationship_years,signup_date
832,Shravya Shroff,Male,1985-11-06,Bhopal,Madhya Pradesh,Salaried,721000.0,790,0.0,3.5,2016-04-29
833,Pranit Agate,Female,1986-04-20,Kochi,Kerala,Salaried,616000.0,768,0.0,2.0,2015-02-20
834,Hemang Pathak,Male,1980-04-17,Mumbai,Maharashtra,Salaried,617000.0,639,5400.0,10.8,2019-09-28
835,Jalsa Khatri,Male,1968-03-04,Lucknow,Uttar Pradesh,Salaried,701000.0,771,0.0,13.2,2009-04-14
836,Bimala Pandit,Female,1982-04-07,Raipur,Chhattisgarh,Self-Employed,903000.0,767,7100.0,5.3,2011-01-12
837,Urmi Manne,Male,1989-06-26,Hyderabad,Telangana,Self-Employed,841000.0,697,0.0,0.6,2014-11-18
838,George Naidu,Male,1961-05-15,Bhopal,Madhya Pradesh,Salaried,329000.0,684,0.0,5.6,2023-03-14
839,Tejas Dhaliwal,Female,1963-03-06,Bhopal,Madhya Pradesh,Retired,226000.0,686,0.0,14.7,2025-03-13
840,Riya Guha,Male,2002-05-12,Ahmedabad,Gujarat,Self-Employed,275000.0,670,0.0,14.0,2019-02-04
841,Daniel Pal,Female,1990-07-25,Ahmedabad,Gujarat,Business Owner,194000.0,720,0.0,15.6,2021-10-26
842,Victor Dave,Female,1962-12-16,Kolkata,West Bengal,Salaried,489000.0,622,5200.0,17.9,2022-06-08
843,Oviya Sunder,Male,1998-04-25,Kochi,Kerala,Self-Employed,776000.0,547,0.0,6.7,2009-07-04
844,Jalsa Sur,Male,1994-09-15,Kolkata,West Bengal,Salaried,347000.0,626,0.0,12.3,2023-06-07
845,Harrison Shukla,Male,1969-08-26,Lucknow,Uttar Pradesh,Business Owner,1304000.0,681,0.0,6.0,2020-08-14
846,Anay Sandhu,Female,1963-06-26,Raipur,Chhattisgarh,Salaried,434000.0,509,4800.0,12.5,2019-06-13
847,Anika Hans,Male,1990-03-29,Surat,Gujarat,Business Owner,306000.0,705,0.0,4.7,2025-05-14
848,Azaan Joshi,Male,1980-04-14,Kochi,Kerala,Salaried,554000.0,829,0.0,11.3,2017-05-10
849,Luke Oommen,Male,1995-12-12,Jaipur,Rajasthan,Salaried,180000.0,717,6600.0,17.2,2015-08-21
850,Wazir Sarraf,Male,1969-09-24,Delhi,Delhi,Salaried,854000.0,719,0.0,1.2,2021-12-12
851,Gayathri Srivastava,Female,1978-02-21,Bhubaneswar,Odisha,Salaried,392000.0,776,0.0,16.2,2020-09-08
852,Alexander Shenoy,Female,1966-07-18,Surat,Gujarat,Business Owner,369000.0,745,4000.0,9.4,2009-06-27
853,Kala Acharya,Male,1971-08-18,Raipur,Chhattisgarh,Salaried,788000.0,900,6400.0,7.9,2014-04-26
854,Tanmayi Chawla,Male,1976-09-14,Chandigarh,Chandigarh,Retired,242000.0,697,0.0,12.5,2021-12-06
855,Qabil Mitra,Male,1975-03-12,Jaipur,Rajasthan,Salaried,221000.0,634,0.0,12.6,2024-11-04
856,Varenya Krishna,Male,1996-12-05,Hyderabad,Telangana,Salaried,407000.0,650,3200.0,6.8,2018-03-11
857,Adya Nayar,Male,1968-09-11,Chennai,Tamil Nadu,Business Owner,410000.0,806,0.0,8.7,2022-03-28
858,Jatin Jain,Male,1999-06-17,Guwahati,Assam,Self-Employed,442000.0,699,2000.0,7.8,2026-01-25
859,Chatura Batra,Male,1979-04-11,Guwahati,Assam,Business Owner,813000.0,778,0.0,3.6,2021-08-19
860,Harrison Dhar,Female,1969-04-06,Raipur,Chhattisgarh,Salaried,331000.0,637,0.0,13.1,2017-03-21
861,Aarna Shroff,Male,1966-02-22,Nagpur,Maharashtra,Business Owner,590000.0,572,0.0,3.1,2024-09-18
862,Daksh Sabharwal,Male,1998-11-22,Bengaluru,Karnataka,Retired,214000.0,654,0.0,7.9,2015-11-10
863,Qabil Dass,Male,1983-10-10,Bhopal,Madhya Pradesh,Salaried,725000.0,724,0.0,9.0,2020-07-25
864,Vansha Bhatt,Male,1991-03-22,Raipur,Chhattisgarh,Salaried,533000.0,780,3100.0,3.4,2025-11-30
865,Ronith Wason,Female,2000-01-13,Kolkata,West Bengal,Salaried,583000.0,690,0.0,8.4,2016-08-22
866,Chandani Ghosh,Male,1995-09-10,Guwahati,Assam,Salaried,551000.0,644,0.0,14.7,2009-08-29
867,Madhav Cherian,Female,1968-02-21,Pune,Maharashtra,Salaried,460000.0,835,5800.0,17.4,2008-11-27
868,Pavani Banerjee,Male,2002-11-09,Raipur,Chhattisgarh,Salaried,755000.0,817,0.0,17.6,2013-06-23
869,Nilima Mand,Male,1974-12-30,Bhubaneswar,Odisha,Salaried,509000.0,718,0.0,13.4,2015-12-13
870,Ekanta Bhatt,Male,2002-04-25,Mumbai,Maharashtra,Business Owner,473000.0,669,0.0,17.2,2022-01-10
871,Zashil Naidu,Female,1988-06-06,Bhubaneswar,Odisha,Business Owner,1122000.0,814,0.0,7.6,2021-09-24
872,Chanakya Sha,Male,1977-05-07,Lucknow,Uttar Pradesh,Business Owner,662000.0,657,4400.0,6.0,2011-01-17
873,Zaitra Sem,Male,1971-12-15,Kolkata,West Bengal,Salaried,641000.0,562,0.0,16.0,2017-10-21
874,Krishna Issac,Male,1970-04-22,Guwahati,Assam,Business Owner,180000.0,647,0.0,8.4,2013-09-15
875,Chandani Kota,Male,1980-09-12,Delhi,Delhi,Salaried,282000.0,651,1400.0,4.9,2014-05-06
876,Hiral Sankaran,Male,2004-02-08,Lucknow,Uttar Pradesh,Self-Employed,337000.0,837,3200.0,2.2,2010-11-02
877,Nimrat Aggarwal,Male,1990-05-15,Surat,Gujarat,Retired,334000.0,759,0.0,7.4,2024-06-26
878,Sanaya Mittal,Female,1982-09-14,Lucknow,Uttar Pradesh,Business Owner,329000.0,798,2000.0,2.0,2008-12-27
879,Sarthak Kapur,Male,1999-10-22,Mumbai,Maharashtra,Retired,388000.0,598,0.0,5.5,2017-05-08
880,Manan Sangha,Male,1996-06-12,Bengaluru,Karnataka,Self-Employed,723000.0,735,0.0,1.1,2019-02-21
881,Harini Bhakta,Male,1981-08-06,Bhubaneswar,Odisha,Salaried,326000.0,617,0.0,15.7,2018-06-25
882,Jagat Devi,Female,1996-04-25,Nagpur,Maharashtra,Retired,465000.0,587,0.0,12.7,2014-11-18
883,Rachit Bhattacharyya,Female,1989-10-14,Ahmedabad,Gujarat,Salaried,1024000.0,614,0.0,10.4,2014-08-28
884,Jeet Balay,Male,1985-09-12,Nagpur,Maharashtra,Salaried,652000.0,668,6200.0,9.9,2016-05-02
885,Yamini Bhatti,Male,1982-08-30,Ahmedabad,Gujarat,Business Owner,498000.0,684,3400.0,3.2,2017-08-15
886,Samesh Sama,Female,1963-09-14,Bhopal,Madhya Pradesh,Salaried,311000.0,770,0.0,6.5,2020-07-25
887,Yachana Viswanathan,Male,1999-02-05,Delhi,Delhi,Salaried,388000.0,678,0.0,13.7,2016-12-22
888,Mugdha Sangha,Female,1969-06-19,Pune,Maharashtra,Salaried,313000.0,456,0.0,14.4,2013-04-08
889,Vihaan Sundaram,Male,1965-12-26,Hyderabad,Telangana,Salaried,449000.0,900,0.0,7.4,2024-05-20
890,Zashil Seth,Male,2001-08-14,Mumbai,Maharashtra,Salaried,696000.0,698,0.0,1.9,2025-12-06
891,Gautami Loke,Female,1967-11-04,Bhopal,Madhya Pradesh,Self-Employed,378000.0,702,0.0,14.6,2021-05-15
892,Vasudha Shankar,Male,1979-09-02,Patna,Bihar,Self-Employed,614000.0,587,0.0,5.2,2013-07-28
893,Madhavi Dugar,Male,1986-10-31,Lucknow,Uttar Pradesh,Salaried,807000.0,767,7500.0,11.6,2021-10-30
894,Lakshit Ranganathan,Male,1968-09-20,Kolkata,West Bengal,Self-Employed,576000.0,701,0.0,6.1,2023-04-10
895,Raghav Majumdar,Female,1968-06-08,Nagpur,Maharashtra,Salaried,662000.0,756,3400.0,5.4,2013-07-14
896,Vinaya Din,Male,1991-06-08,Ahmedabad,Gujarat,Salaried,378000.0,709,0.0,3.1,2024-08-17
897,Tara Krish,Female,1977-03-19,Bhubaneswar,Odisha,Salaried,982000.0,582,0.0,9.2,2019-07-05
898,Laban Guha,Female,1986-11-21,Chandigarh,Chandigarh,Salaried,253000.0,715,1800.0,17.2,2022-02-16
899,Aishani Grover,Male,1995-09-02,Mumbai,Maharashtra,Salaried,529000.0,723,2900.0,3.9,2024-08-05
900,Pratyush Lal,Male,1980-09-08,Mumbai,Maharashtra,Business Owner,2070000.0,547,0.0,13.9,2016-06-01
901,Ria Kumar,Female,1985-04-11,Ahmedabad,Gujarat,Salaried,337000.0,690,0.0,4.0,2013-02-22
902,Caleb Wali,Female,2002-03-15,Jaipur,Rajasthan,Self-Employed,398000.0,857,0.0,8.8,2009-05-29
903,Vedhika Bala,Male,2000-05-07,Patna,Bihar,Self-Employed,448000.0,721,0.0,13.2,2026-06-15
904,Michael Iyer,Male,1972-03-06,Nagpur,Maharashtra,Self-Employed,208000.0,641,0.0,11.7,2013-05-30
905,Nitesh Kale,Male,1988-01-22,Chandigarh,Chandigarh,Salaried,413000.0,669,0.0,2.5,2023-08-01
906,Zaitra Sastry,Female,1962-06-26,Bhubaneswar,Odisha,Self-Employed,955000.0,752,3000.0,10.7,2012-12-03
907,Chanakya Chanda,Male,1980-01-02,Kochi,Kerala,Salaried,546000.0,747,7100.0,14.2,2021-08-06
908,Zarna Vig,Male,2001-11-27,Bengaluru,Karnataka,Salaried,996000.0,603,4200.0,3.3,2018-05-20
909,Jagrati Seth,Female,1986-01-26,Bhubaneswar,Odisha,Salaried,278000.0,677,0.0,11.4,2012-01-09
910,Mitali Acharya,Female,1992-08-25,Bengaluru,Karnataka,Salaried,603000.0,793,0.0,2.7,2024-01-28
911,Parth Arya,Female,1996-02-03,Nagpur,Maharashtra,Salaried,473000.0,669,0.0,14.6,2015-08-27
912,Charles Banik,Male,1965-02-14,Hyderabad,Telangana,Salaried,523000.0,620,9800.0,13.2,2020-08-20
913,Chakradev Kapoor,Male,1976-01-06,Chandigarh,Chandigarh,Salaried,237000.0,717,0.0,5.7,2018-07-08
914,Lucky Kaur,Male,1963-06-03,Hyderabad,Telangana,Self-Employed,1490000.0,700,0.0,6.2,2024-12-07
915,Adya Biswas,Male,1962-04-11,Nagpur,Maharashtra,Salaried,449000.0,666,2500.0,8.4,2025-06-11
916,Ryan Varma,Male,1991-10-31,Nagpur,Maharashtra,Business Owner,1907000.0,489,17300.0,11.7,2018-11-18
917,Unni Narasimhan,Female,1977-04-14,Chennai,Tamil Nadu,Salaried,258000.0,674,0.0,6.9,2023-06-17
918,Odika Sarraf,Female,1986-03-18,Bhubaneswar,Odisha,Self-Employed,342000.0,755,0.0,9.9,2012-11-26
919,Tanay Tata,Female,1984-01-21,Bhopal,Madhya Pradesh,Salaried,238000.0,743,0.0,3.2,2019-06-25
920,Finn Boase,Male,1989-12-04,Pune,Maharashtra,Salaried,1216000.0,570,0.0,9.7,2019-11-15
921,Ojas Chakrabarti,Male,1991-12-06,Bengaluru,Karnataka,Salaried,533000.0,637,4800.0,2.4,2019-09-05
922,Ekansh Srinivas,Female,1989-10-22,Chandigarh,Chandigarh,Salaried,493000.0,639,0.0,12.0,2020-06-06
923,Ikshita Chakraborty,Male,1970-10-06,Raipur,Chhattisgarh,Salaried,609000.0,871,3500.0,11.1,2016-04-26
924,Falguni Dhillon,Female,1968-12-10,Hyderabad,Telangana,Salaried,676000.0,577,0.0,15.1,2022-11-30
925,Mohini Ramachandran,Female,1967-09-14,Chandigarh,Chandigarh,Salaried,318000.0,744,6600.0,16.1,2008-11-03
926,Ekansh Narula,Male,1996-03-12,Chandigarh,Chandigarh,Business Owner,936000.0,670,0.0,1.2,2013-10-10
927,Aarav Gala,Male,1965-10-03,Patna,Bihar,Salaried,489000.0,581,5100.0,9.6,2014-09-28
928,Jhalak Chhabra,Male,1977-04-04,Kochi,Kerala,Salaried,727000.0,657,0.0,9.7,2021-06-09
929,Daniel Bhagat,Male,1979-04-26,Chennai,Tamil Nadu,Salaried,396000.0,725,0.0,13.6,2012-06-13
930,Tanish Barman,Male,1993-09-02,Raipur,Chhattisgarh,Business Owner,537000.0,693,9900.0,12.1,2009-03-24
931,Anay Kapadia,Male,1967-06-15,Chennai,Tamil Nadu,Business Owner,614000.0,665,0.0,9.3,2015-11-09
932,Tanay Kant,Male,1996-04-13,Nagpur,Maharashtra,Self-Employed,300000.0,770,0.0,6.7,2015-12-11
933,Jeremiah Andra,Male,1997-10-04,Bhubaneswar,Odisha,Salaried,451000.0,638,0.0,11.6,2019-09-22
934,Lohit Chatterjee,Male,1979-07-23,Bhubaneswar,Odisha,Business Owner,1839000.0,834,0.0,4.2,2021-01-26
935,Falak Das,Male,2002-02-14,Kolkata,West Bengal,Business Owner,479000.0,522,6200.0,17.3,2010-09-16
936,Jyoti Sridhar,Female,1966-06-19,Chandigarh,Chandigarh,Salaried,359000.0,775,0.0,9.6,2024-07-14
937,Girish Behl,Female,1995-08-15,Patna,Bihar,Retired,180000.0,784,0.0,4.3,2021-03-21
938,Aayush Patla,Male,1996-12-14,Kolkata,West Bengal,Salaried,679000.0,701,0.0,10.5,2025-05-17
939,Yashica Suri,Male,1985-11-23,Jaipur,Rajasthan,Self-Employed,250000.0,661,3700.0,2.9,2009-12-15
940,Ekansh Gulati,Male,1982-06-06,Raipur,Chhattisgarh,Salaried,513000.0,755,9300.0,5.8,2013-12-24
941,Bishakha Shroff,Female,1990-05-18,Raipur,Chhattisgarh,Self-Employed,180000.0,853,0.0,13.2,2021-03-03
942,Widisha Chakraborty,Female,1982-04-30,Chennai,Tamil Nadu,Business Owner,785000.0,614,0.0,12.8,2025-01-17
943,Liam Choudhury,Male,1960-08-17,Jaipur,Rajasthan,Business Owner,287000.0,682,0.0,13.3,2025-10-06
944,Luke Chhabra,Female,1977-10-14,Lucknow,Uttar Pradesh,Self-Employed,769000.0,687,0.0,6.4,2016-05-13
945,Nidra Suresh,Female,2003-03-16,Pune,Maharashtra,Business Owner,2101000.0,562,0.0,15.7,2019-01-06
946,Tanay Bansal,Female,1995-03-29,Delhi,Delhi,Salaried,486000.0,581,0.0,1.4,2022-11-10
947,Fiyaz Jayaraman,Male,1963-02-12,Bhubaneswar,Odisha,Salaried,576000.0,784,0.0,9.3,2023-01-24
948,Ganga Chaudry,Female,1971-07-04,Chandigarh,Chandigarh,Salaried,405000.0,452,0.0,17.5,2021-09-11
949,Chaitaly Nazareth,Male,1976-12-24,Raipur,Chhattisgarh,Business Owner,838000.0,741,0.0,5.6,2009-06-21
950,Anthony Chacko,Male,1983-11-01,Bengaluru,Karnataka,Salaried,587000.0,817,700.0,13.5,2017-02-22
951,Raagini Doshi,Male,1972-06-07,Kolkata,West Bengal,Salaried,664000.0,813,0.0,14.0,2016-07-31
952,Janaki Savant,Male,1969-05-27,Bengaluru,Karnataka,Salaried,565000.0,652,0.0,7.4,2021-04-22
953,Laksh Kant,Female,1963-04-16,Nagpur,Maharashtra,Self-Employed,421000.0,733,0.0,4.8,2020-02-11
954,Wahab Chad,Female,1998-08-10,Pune,Maharashtra,Salaried,393000.0,635,2700.0,2.1,2019-04-25
955,Harini Shroff,Male,1969-05-24,Pune,Maharashtra,Self-Employed,230000.0,596,3600.0,6.5,2026-05-14
956,Riya Dubey,Male,1975-12-22,Patna,Bihar,Self-Employed,222000.0,763,2900.0,14.9,2018-10-28
957,Kritika Parekh,Female,2004-03-17,Bengaluru,Karnataka,Business Owner,218000.0,635,0.0,4.6,2026-03-11
958,Yashodhara Sanghvi,Female,1989-02-17,Bengaluru,Karnataka,Self-Employed,906000.0,606,0.0,2.5,2018-07-30
959,Ria Sha,Female,1994-05-03,Bengaluru,Karnataka,Salaried,397000.0,743,0.0,0.7,2011-06-07
960,Dayamai Chaudry,Male,1973-02-09,Jaipur,Rajasthan,Self-Employed,708000.0,676,2900.0,6.3,2020-09-18
961,Darika Walla,Male,1970-07-20,Hyderabad,Telangana,Self-Employed,1039000.0,865,9900.0,5.0,2015-03-02
962,Ucchal Sha,Female,1979-01-28,Bengaluru,Karnataka,Salaried,508000.0,623,0.0,7.1,2012-10-31
963,Nidra Palan,Male,1989-05-05,Bhopal,Madhya Pradesh,Business Owner,408000.0,749,4000.0,5.5,2009-08-19
964,Benjamin Sethi,Female,1984-12-02,Kolkata,West Bengal,Business Owner,1946000.0,761,8500.0,0.6,2016-10-17
965,Sara Kanda,Female,1973-03-07,Kolkata,West Bengal,Salaried,785000.0,605,0.0,6.8,2026-03-01
966,Yatan Kannan,Female,1966-03-21,Patna,Bihar,Salaried,411000.0,723,0.0,4.5,2023-06-26
967,Qabil Kota,Male,1973-03-19,Jaipur,Rajasthan,Salaried,1200000.0,900,0.0,10.9,2009-12-17
968,Watika Joshi,Male,1980-10-28,Hyderabad,Telangana,Salaried,642000.0,682,0.0,16.7,2020-02-09
969,Yatin Sha,Male,1981-02-15,Kochi,Kerala,Salaried,622000.0,784,0.0,9.1,2016-10-13
970,Chavvi Krish,Male,1982-07-08,Delhi,Delhi,Self-Employed,365000.0,870,3100.0,11.4,2024-09-10
971,Nirja Sridhar,Male,2003-12-09,Bhopal,Madhya Pradesh,Salaried,612000.0,763,5300.0,5.0,2011-05-30
972,Nandini Jayaraman,Female,1965-05-29,Delhi,Delhi,Salaried,713000.0,641,0.0,4.4,2013-05-04
973,Suhani Nanda,Male,1961-11-08,Mumbai,Maharashtra,Salaried,380000.0,595,0.0,7.2,2026-05-30
974,Faqid Krishnan,Male,1989-08-30,Kochi,Kerala,Retired,354000.0,773,0.0,8.0,2018-06-21
975,Naksh Cheema,Male,1997-12-31,Bhubaneswar,Odisha,Salaried,601000.0,859,0.0,11.9,2008-07-08
976,Priya Soman,Male,1966-03-20,Hyderabad,Telangana,Self-Employed,441000.0,763,0.0,12.8,2016-10-18
977,Osha Bala,Female,1973-07-27,Bengaluru,Karnataka,Salaried,299000.0,663,0.0,14.0,2021-11-02
978,Sai Sharaf,Male,1963-08-12,Raipur,Chhattisgarh,Self-Employed,672000.0,780,0.0,10.3,2017-10-27
979,Tanmayi Kashyap,Female,1973-05-11,Jaipur,Rajasthan,Retired,264000.0,693,0.0,3.0,2026-01-28
980,Balveer Aggarwal,Male,1970-11-18,Bhubaneswar,Odisha,Salaried,416000.0,784,0.0,7.7,2019-06-08
981,Jeremiah Roy,Male,1962-10-11,Kolkata,West Bengal,Salaried,633000.0,747,4400.0,2.8,2017-12-22
982,Gabriel Sur,Female,1976-01-27,Kolkata,West Bengal,Salaried,490000.0,637,0.0,10.9,2019-08-03
983,Yadavi Dass,Female,1997-03-05,Delhi,Delhi,Salaried,670000.0,739,5900.0,8.8,2024-01-22
984,Qabil Sen,Male,1999-10-15,Surat,Gujarat,Salaried,386000.0,495,0.0,15.4,2015-08-06
985,Ekani Chadha,Male,1983-05-25,Bengaluru,Karnataka,Salaried,801000.0,654,2800.0,7.7,2018-10-29
986,Manya Peri,Male,1987-09-05,Kolkata,West Bengal,Retired,391000.0,662,0.0,12.2,2013-10-13
987,Priya Saha,Female,1962-02-03,Hyderabad,Telangana,Salaried,788000.0,758,7300.0,17.7,2013-11-07
988,Guneet Koshy,Female,1988-09-08,Surat,Gujarat,Business Owner,280000.0,815,0.0,16.0,2024-06-24
989,Bhavini Chokshi,Female,1965-05-15,Chandigarh,Chandigarh,Salaried,550000.0,664,0.0,13.1,2019-11-17
990,Leela Verma,Male,2004-02-04,Raipur,Chhattisgarh,Salaried,522000.0,531,0.0,15.8,2011-05-04
991,Advik Palla,Male,1988-10-14,Bhopal,Madhya Pradesh,Business Owner,971000.0,602,2400.0,15.9,2010-01-31
992,Maanas Rau,Male,1960-11-25,Kochi,Kerala,Business Owner,251000.0,805,0.0,13.4,2010-02-18
993,Victor Lanka,Female,1986-11-16,Bhopal,Madhya Pradesh,Self-Employed,303000.0,845,0.0,3.8,2015-07-13
994,Nidhi Tata,Male,1973-10-09,Patna,Bihar,Salaried,384000.0,537,0.0,3.4,2014-04-20
995,Nitara Kumar,Female,1966-11-02,Chandigarh,Chandigarh,Salaried,296000.0,817,0.0,8.6,2018-11-02
996,Avi Sharaf,Male,1990-01-07,Lucknow,Uttar Pradesh,Self-Employed,403000.0,647,0.0,14.1,2014-06-20
997,Shivansh Salvi,Male,1988-01-03,Nagpur,Maharashtra,Retired,316000.0,747,5500.0,8.4,2014-11-30
998,Chandani Balan,Female,1972-09-18,Raipur,Chhattisgarh,Salaried,938000.0,665,0.0,15.9,2021-11-22
999,Laksh Aggarwal,Female,1991-02-22,Bhubaneswar,Odisha,Salaried,269000.0,660,0.0,14.4,2010-09-08
1000,Warinder Sheth,Female,1973-03-02,Jaipur,Rajasthan,Self-Employed,517000.0,608,600.0,11.6,2015-09-13
1001,Lekha Kant,Female,1976-03-01,Mumbai,Maharashtra,Salaried,571000.0,695,0.0,11.2,2017-06-15
1002,Nandini Morar,Female,1976-11-20,Nagpur,Maharashtra,Salaried,496000.0,627,2600.0,16.5,2018-06-01
1003,Diya Chaudhuri,Male,1991-06-30,Bengaluru,Karnataka,Self-Employed,254000.0,784,4800.0,14.0,2009-01-17
1004,Yagnesh Hayer,Female,1984-02-03,Patna,Bihar,Salaried,213000.0,611,0.0,8.3,2011-11-22
1005,Qabil Ratti,Female,1974-10-23,Jaipur,Rajasthan,Self-Employed,300000.0,692,0.0,0.6,2015-06-03
1006,Dalaja Srinivas,Female,1963-01-31,Delhi,Delhi,Business Owner,264000.0,612,0.0,10.0,2018-10-24
1007,Rajata Shroff,Female,1991-02-10,Surat,Gujarat,Salaried,311000.0,719,2300.0,8.8,2014-06-01
1008,Dalbir Shah,Male,2000-10-12,Lucknow,Uttar Pradesh,Salaried,353000.0,716,0.0,15.9,2012-07-31
1009,Arya Grover,Male,1994-07-29,Nagpur,Maharashtra,Salaried,382000.0,674,0.0,3.7,2019-09-12
1010,Vihaan Patel,Female,2003-02-25,Guwahati,Assam,Salaried,1038000.0,827,3000.0,12.2,2022-02-15
1011,Joshua Dugar,Male,1980-01-09,Patna,Bihar,Business Owner,1304000.0,777,5200.0,2.4,2024-06-11
1012,Omkaar Narasimhan,Female,1967-06-17,Chennai,Tamil Nadu,Retired,411000.0,846,0.0,12.6,2013-03-02
1013,Ekbal Hayre,Male,1987-09-22,Nagpur,Maharashtra,Self-Employed,226000.0,612,4600.0,10.6,2014-01-06
1014,Akshay Date,Male,1975-07-03,Lucknow,Uttar Pradesh,Retired,331000.0,752,0.0,16.2,2022-05-03
1015,Dalbir Bakshi,Male,1974-08-24,Pune,Maharashtra,Business Owner,926000.0,737,0.0,8.7,2020-09-10
1016,Ekavir Bali,Male,1965-12-19,Kolkata,West Bengal,Salaried,269000.0,799,5300.0,4.2,2014-06-22
1017,Yochana Varughese,Female,1962-01-31,Chandigarh,Chandigarh,Salaried,441000.0,695,0.0,11.5,2024-06-12
1018,Ijaya Sama,Female,1997-08-25,Surat,Gujarat,Retired,364000.0,754,0.0,14.3,2022-03-22
1019,Raghav Datta,Male,1976-10-07,Pune,Maharashtra,Self-Employed,426000.0,806,0.0,9.7,2020-12-07
1020,Vrishti Ramanathan,Female,1988-06-21,Guwahati,Assam,Retired,259000.0,753,0.0,9.2,2026-06-04
1021,Falak Raja,Male,1992-11-28,Surat,Gujarat,Self-Employed,240000.0,697,0.0,11.2,2026-01-28
1022,Aadi Dada,Male,1961-08-26,Hyderabad,Telangana,Self-Employed,398000.0,721,1500.0,11.4,2020-01-16
1023,Damyanti Kaul,Female,1971-12-02,Hyderabad,Telangana,Salaried,461000.0,778,0.0,7.7,2025-10-05
1024,Brinda Rana,Male,1960-07-10,Nagpur,Maharashtra,Salaried,402000.0,547,0.0,11.7,2010-10-15
1025,Kritika Kashyap,Male,1994-04-03,Kolkata,West Bengal,Self-Employed,1264000.0,831,0.0,9.4,2024-10-21
1026,Ekavir D’Alia,Male,2002-10-21,Delhi,Delhi,Salaried,273000.0,765,300.0,7.4,2011-03-26
1027,Samesh Kuruvilla,Male,1970-03-21,Delhi,Delhi,Self-Employed,518000.0,727,0.0,15.1,2018-08-12
1028,Hemal Bakshi,Female,1960-09-27,Surat,Gujarat,Business Owner,619000.0,625,0.0,11.8,2010-09-17
1029,Dipta Bhatnagar,Male,1976-02-07,Ahmedabad,Gujarat,Salaried,358000.0,612,0.0,6.4,2023-08-07
1030,Nidhi Modi,Male,1975-04-28,Pune,Maharashtra,Business Owner,407000.0,693,0.0,9.6,2018-04-02
1031,Tejas Tella,Male,1992-01-31,Bhubaneswar,Odisha,Self-Employed,288000.0,764,0.0,10.6,2025-12-31
1032,Mugdha Iyengar,Male,2003-01-28,Guwahati,Assam,Salaried,955000.0,644,7100.0,15.2,2026-04-01
1033,Pranit Pall,Female,1969-05-23,Mumbai,Maharashtra,Salaried,612000.0,744,0.0,10.5,2020-07-15
1034,Yashica Kothari,Female,1986-02-15,Jaipur,Rajasthan,Salaried,506000.0,770,0.0,12.8,2016-11-08
1035,Parth Parmer,Male,1962-06-13,Chandigarh,Chandigarh,Salaried,607000.0,582,6700.0,15.8,2014-06-11
1036,Udarsh Sur,Male,2004-01-17,Patna,Bihar,Salaried,729000.0,627,5000.0,2.5,2019-10-29
1037,Robert Madan,Male,1968-08-07,Hyderabad,Telangana,Business Owner,1177000.0,680,0.0,0.9,2010-07-30
1038,Riya Barad,Male,1962-06-04,Bhopal,Madhya Pradesh,Salaried,792000.0,900,2900.0,9.0,2015-02-22
1039,Raagini Singh,Male,1966-11-07,Patna,Bihar,Business Owner,277000.0,728,0.0,15.8,2018-08-20
1040,Ekalinga Sachdeva,Male,1994-09-15,Bhopal,Madhya Pradesh,Business Owner,1209000.0,678,0.0,13.2,2011-08-30
1041,Nakul Pal,Male,1997-08-21,Bhopal,Madhya Pradesh,Salaried,940000.0,572,8300.0,1.3,2009-01-28
1042,Yash Raj,Female,1987-02-04,Lucknow,Uttar Pradesh,Business Owner,477000.0,863,9200.0,2.3,2026-03-14
1043,Mohammed Dewan,Female,2004-06-09,Patna,Bihar,Business Owner,426000.0,647,5400.0,11.7,2018-10-01
1044,Hamsini Babu,Male,1980-08-07,Hyderabad,Telangana,Salaried,411000.0,695,2800.0,6.1,2026-06-11
1045,Advika Pillay,Male,1975-02-05,Jaipur,Rajasthan,Salaried,206000.0,698,0.0,2.5,2021-05-26
1046,Ayaan Dani,Male,1971-10-16,Nagpur,Maharashtra,Retired,243000.0,837,0.0,6.6,2020-12-09
1047,Hemangini Andra,Female,1977-01-28,Bengaluru,Karnataka,Salaried,278000.0,777,0.0,10.5,2011-10-16
1048,Oliver Rao,Male,1975-08-24,Patna,Bihar,Salaried,431000.0,673,0.0,8.3,2009-12-12
1049,Forum Hans,Male,1981-04-05,Surat,Gujarat,Salaried,698000.0,732,0.0,7.2,2020-07-22
1050,Elijah Kaur,Female,1993-02-05,Mumbai,Maharashtra,Salaried,632000.0,791,3200.0,10.9,2023-10-17
1051,Vasudha Jani,Male,1983-02-15,Ahmedabad,Gujarat,Business Owner,475000.0,596,0.0,14.8,2019-06-14
1052,Arjun Thaman,Female,1966-11-13,Nagpur,Maharashtra,Self-Employed,270000.0,900,5500.0,13.9,2015-02-12
1053,Kevin Konda,Female,1967-01-09,Lucknow,Uttar Pradesh,Self-Employed,197000.0,574,0.0,8.7,2009-11-02
1054,Pavani Jhaveri,Female,1986-05-10,Ahmedabad,Gujarat,Salaried,607000.0,751,0.0,3.0,2009-02-10
1055,Urishilla Chakraborty,Male,1995-11-22,Kolkata,West Bengal,Business Owner,1071000.0,675,0.0,12.7,2012-09-13
1056,Oliver Hora,Male,2000-09-28,Bhubaneswar,Odisha,Self-Employed,410000.0,731,0.0,8.8,2017-08-18
